CustomerID,Age,Gender,Region,No.ofProductsPurchased,TotalSpend(Annually),CreditScore,MaritalStatus,LoyaltyStatus,TransactionFrequency(per month)
455,59,Female,South,4,9429.64385711717,445,Married,New,2
456,23,Female,West,44,5166.6383390050505,551,Divorced,New,1
457,32,Male,South,47,2838.29251976501,601,Married,New,2
458,60,Female,North,35,33027.869283688946,369,Married,Gold,10
459,54,Male,South,23,99690.59065175222,842,Single,Platinum,13
460,50,Female,North,27,4004.763953271138,392,Married,New,2
461,25,Male,South,26,2440.4772278582896,462,Married,New,2
462,61,Female,South,8,15126.126463361283,380,Married,Silver,3
463,61,Female,West,43,35711.39133059245,362,Married,Gold,8
464,22,Male,South,16,18891.161436025388,735,Single,New,1
465,56,Female,West,41,23010.139810159526,347,Married,Silver,3
466,21,Female,West,3,16324.350515249549,744,Single,New,1
467,23,Male,East,32,48447.82207781066,373,Single,Gold,11
468,62,Female,East,5,22692.598771605437,841,Single,Silver,3
469,49,Male,North,20,27574.19768778922,456,Divorced,Silver,3
470,69,Female,South,14,36476.66556152707,786,Divorced,Gold,10
471,47,Male,North,32,29656.527942618297,565,Married,Silver,4
472,64,Female,South,26,16182.208102686785,555,Single,Silver,5
473,52,Female,East,47,7523.465729619382,338,Divorced,New,1
474,57,Female,East,6,24908.49430140442,354,Married,Silver,3
475,69,Male,South,36,59583.575292540845,327,Divorced,Platinum,12
476,33,Male,South,40,37776.87997693072,417,Single,Gold,8
477,30,Male,East,5,3815.462050993058,669,Married,New,1
478,67,Male,East,13,16417.393024987432,508,Single,Silver,5
479,59,Female,North,32,79239.40114754206,615,Single,Platinum,14
480,47,Female,East,16,9943.028610086489,692,Divorced,New,2
481,36,Male,South,1,41191.76282106779,743,Married,Gold,8
482,34,Male,North,13,23178.898603190428,558,Married,Silver,5
483,36,Male,South,11,30806.274147090968,497,Married,Gold,9
484,45,Female,West,8,32784.40446727381,744,Divorced,Gold,9
485,43,Male,North,25,22698.286336533914,604,Married,Silver,4
486,54,Male,South,40,29777.67846276107,638,Divorced,Silver,3
487,43,Female,East,32,18766.07735461859,828,Married,New,2
488,40,Female,West,24,36804.18242746335,353,Divorced,Gold,11
489,26,Male,South,28,23145.06381342191,411,Married,Silver,4
490,29,Female,North,14,41054.044445082734,718,Divorced,Gold,10
491,18,Male,South,45,25280.409191432747,604,Single,Silver,5
492,18,Female,West,3,43755.64082478277,737,Single,Gold,10
493,64,Male,North,36,8108.132395473764,384,Single,New,2
494,51,Male,West,27,30499.42049679365,823,Married,Gold,9
495,49,Male,South,20,29155.202859561687,551,Divorced,Silver,6
496,65,Male,East,47,53503.10229946233,425,Single,Platinum,12
497,42,Female,East,15,14761.601114769399,704,Married,New,2
498,57,Female,South,27,9276.213487231384,603,Divorced,New,1
499,62,Female,South,45,74383.44146155399,327,Single,Platinum,13
500,18,Female,South,41,15954.552513496752,565,Single,Silver,7
501,33,Male,North,28,3063.160178307453,351,Married,New,1
502,56,Male,West,25,78933.33776842113,810,Divorced,Platinum,13
503,22,Female,West,42,54393.080894948456,506,Married,Platinum,12
504,39,Female,West,44,38473.55862034593,810,Single,Gold,10
505,46,Female,South,46,36581.8653238281,500,Married,Gold,11
506,20,Female,West,33,27228.11441736359,583,Married,Silver,5
507,29,Female,South,46,55506.59691677246,656,Single,Platinum,13
508,43,Male,North,14,43655.96900317573,346,Single,Gold,11
509,33,Male,East,8,21098.83606313864,436,Divorced,Silver,7
510,68,Male,South,48,6289.756124250957,429,Divorced,New,1
511,54,Female,South,14,34110.63543841089,494,Single,Gold,11
512,39,Female,East,1,24145.555271424382,663,Single,Silver,7
513,46,Female,East,16,43479.55454832225,731,Divorced,Gold,10
514,31,Female,North,18,1632.0840819497005,368,Married,New,2
515,45,Male,West,7,18243.44267582937,757,Single,New,1
516,22,Male,South,15,47225.08225776483,839,Single,Gold,10
517,64,Female,West,24,1571.9865011451525,634,Married,New,1
518,66,Male,South,49,24047.812321459285,825,Divorced,Silver,5
519,47,Male,North,13,41880.22993944454,315,Divorced,Gold,9
520,63,Female,East,9,30249.168237368867,755,Married,Gold,10
521,69,Female,North,15,13423.464139559514,809,Single,New,1
522,22,Female,East,35,29533.886740706213,508,Married,Silver,5
523,29,Female,West,24,41109.01504537486,457,Single,Gold,8
524,33,Female,West,33,48664.2360548301,636,Divorced,Gold,11
525,43,Female,North,16,7080.801722896456,540,Single,New,2
526,43,Male,East,8,1255.514664009488,357,Single,New,2
527,65,Male,North,29,16165.697970725882,604,Single,Silver,4
528,38,Female,East,23,25832.684330511343,644,Single,Silver,6
529,56,Male,East,45,5991.110113321174,313,Single,New,1
530,53,Female,West,31,16907.274968998136,658,Divorced,Silver,5
531,50,Female,West,40,80703.13391768081,676,Married,Platinum,13
532,47,Female,East,49,90514.36802840981,542,Divorced,Platinum,13
533,54,Female,East,14,7776.841871193508,444,Single,New,1
534,40,Male,East,30,34923.24920064134,714,Married,Gold,10
535,27,Female,West,39,3323.7546999043952,693,Single,New,1
536,22,Male,West,27,9710.540245919023,657,Divorced,New,2
537,53,Female,South,47,8986.643219374446,457,Divorced,New,1
538,51,Female,East,16,36366.74628861744,317,Single,Gold,11
539,69,Female,South,6,91202.72448345042,646,Single,Platinum,13
540,48,Male,East,33,17426.07794598818,357,Married,Silver,5
541,27,Female,West,44,59842.05506632822,454,Married,Platinum,14
542,36,Female,South,18,17717.94080768018,786,Single,Silver,5
543,49,Female,South,16,16315.811625202727,830,Married,Silver,5
544,18,Male,North,12,18546.78116161355,786,Single,New,1
545,22,Male,East,20,6209.262083841178,450,Single,New,1
546,62,Male,West,45,18884.34138740908,658,Single,Silver,6
547,21,Female,North,40,46973.10065455188,667,Divorced,Gold,9
548,33,Male,North,29,46052.935187856405,346,Single,Gold,9
549,41,Female,East,30,32019.030362555113,506,Single,Gold,9
550,33,Male,North,26,42882.787474699435,749,Single,Gold,8
551,19,Male,East,22,17218.336015257708,782,Married,New,1
552,66,Female,North,33,85791.3668492982,442,Single,Platinum,13
553,45,Male,East,39,86157.13539269687,699,Divorced,Platinum,13
554,49,Female,West,47,17541.86678473556,396,Divorced,Silver,4
555,44,Female,East,29,36301.72908537539,346,Single,Gold,10
556,37,Male,East,22,8597.606576540162,490,Single,New,2
557,41,Female,South,45,9085.525752047946,439,Single,New,1
558,29,Female,West,13,3512.6999790838327,530,Divorced,New,1
559,67,Male,West,9,15345.292742666286,639,Married,Silver,7
560,52,Male,West,24,18597.66947166108,790,Married,New,2
561,50,Female,North,15,20656.37756737624,348,Single,Silver,3
562,50,Male,South,36,19941.953339399046,752,Married,Silver,6
563,68,Female,West,13,20204.995195329386,615,Divorced,Silver,7
564,60,Female,North,27,21235.446359514623,621,Single,Silver,4
565,54,Male,North,44,4404.39959489429,386,Married,New,2
566,29,Male,North,37,15664.308991335603,773,Single,New,1
567,20,Male,South,7,53947.01392490951,581,Single,Platinum,13
568,18,Male,North,8,9743.861748776637,373,Divorced,New,1
569,50,Female,South,37,48729.02068944323,752,Divorced,Gold,10
570,57,Female,East,41,48688.132932309985,346,Married,Gold,11
571,27,Male,North,14,28189.1643612287,395,Divorced,Silver,6
572,60,Male,West,12,24904.894532725946,330,Single,Silver,6
573,61,Female,North,36,18316.628441226487,833,Divorced,Silver,3
574,46,Female,East,40,52474.17435731862,316,Married,Platinum,12
575,30,Female,East,17,16489.8159717265,511,Married,Silver,4
576,29,Female,North,40,66199.62502328027,534,Married,Platinum,14
577,48,Male,East,29,22558.245382436784,691,Divorced,Silver,4
578,63,Female,South,27,49865.06142369588,653,Divorced,Gold,10
579,19,Female,South,1,21531.652376918988,604,Divorced,Silver,6
580,68,Male,North,34,15246.460904913769,849,Divorced,New,2
581,67,Female,South,4,25427.358707821208,839,Divorced,Silver,4
582,52,Female,South,24,11807.339704477963,808,Married,New,2
583,40,Male,West,21,9395.443014060302,694,Married,New,2
584,34,Male,North,33,15290.346058427342,730,Divorced,New,1
585,43,Male,East,7,3486.307110415917,476,Single,New,1
586,25,Female,North,1,96755.44931694202,705,Married,Platinum,12
587,46,Female,South,41,81272.5309279475,600,Single,Platinum,12
588,43,Male,West,3,22255.345968738155,744,Single,Silver,4
589,27,Male,North,44,23702.338649411613,426,Married,Silver,7
590,43,Female,North,15,87415.11094526133,648,Single,Platinum,13
591,51,Male,South,31,17318.0700553943,320,Single,Silver,6
592,68,Male,South,16,27972.45646054838,719,Married,Silver,5
593,58,Male,North,10,97975.34051491064,451,Married,Platinum,12
594,24,Female,South,29,78349.98258750372,459,Divorced,Platinum,13
595,21,Female,South,6,25234.062701963972,779,Married,Silver,7
596,67,Female,South,29,92991.67404231205,742,Single,Platinum,14
597,62,Female,South,17,37496.21262833001,395,Married,Gold,8
598,28,Female,South,22,9935.486153941585,651,Divorced,New,2
599,46,Female,West,24,7124.512323762079,374,Married,New,2
600,53,Male,South,17,38479.97396715964,658,Single,Gold,9
601,42,Female,East,21,43546.759500032545,432,Married,Gold,10
602,38,Female,North,11,22825.200487701546,699,Single,Silver,4
603,53,Male,West,7,16674.623573075478,438,Married,Silver,6
604,27,Female,West,42,8162.787742923866,545,Divorced,New,1
605,54,Female,South,39,23465.63370379398,590,Divorced,Silver,5
606,26,Male,North,5,8162.610020864998,411,Married,New,2
607,41,Male,East,44,17323.679105511987,469,Single,Silver,7
608,52,Male,South,48,23075.357352011633,539,Divorced,Silver,7
609,66,Female,North,21,7899.6184499162155,636,Single,New,2
610,52,Male,South,18,49766.091351815965,437,Married,Gold,8
611,65,Female,South,35,47687.945527705175,535,Divorced,Gold,8
612,53,Female,South,20,27965.24440590959,302,Divorced,Silver,5
613,35,Female,South,15,34949.20276292796,415,Single,Gold,9
614,66,Female,South,5,27569.76902563571,771,Divorced,Silver,5
615,56,Male,South,13,58464.06387714815,430,Single,Platinum,13
616,49,Male,South,12,59905.38322742168,782,Single,Platinum,12
617,41,Female,East,21,55505.8371871736,700,Married,Platinum,14
618,40,Male,West,37,47151.93061427574,500,Single,Gold,10
619,49,Female,East,6,32165.089929026373,591,Divorced,Gold,11
620,54,Female,South,7,2243.00331770509,641,Single,New,2
621,29,Female,South,26,34917.743001647716,515,Divorced,Gold,8
622,66,Male,East,42,23589.936136809614,665,Single,Silver,3
623,30,Female,East,48,18801.80185300403,768,Married,New,2
624,40,Female,West,8,38364.56310511136,717,Married,Gold,9
625,42,Male,East,9,5916.573542726067,326,Single,New,2
626,52,Male,West,27,33329.78799914506,754,Single,Gold,8
627,58,Male,South,4,18989.187838466874,313,Single,Silver,7
628,47,Male,North,21,56696.288124288745,397,Married,Platinum,14
629,34,Female,North,31,70495.94224335448,578,Single,Platinum,14
630,66,Male,North,21,23855.034880172883,789,Single,Silver,5
631,37,Female,North,40,3556.175770301087,506,Divorced,New,2
632,65,Male,South,25,92299.79277873963,532,Married,Platinum,12
633,42,Male,North,39,49624.767020132684,538,Married,Gold,8
634,39,Male,East,15,32403.09704629162,549,Single,Gold,8
635,30,Male,East,35,1160.7405041379172,605,Single,New,2
636,36,Male,North,49,17897.76907394784,762,Divorced,New,1
637,66,Male,East,43,17859.640167050173,535,Single,Silver,7
638,53,Female,West,41,67657.32963304294,590,Married,Platinum,12
639,29,Male,South,37,4548.080964482293,338,Divorced,New,1
640,58,Male,North,42,95829.96944504723,482,Married,Platinum,12
641,36,Male,North,47,82941.9107883081,329,Single,Platinum,13
642,29,Male,South,28,30812.189806057813,687,Divorced,Gold,9
643,26,Female,East,14,1133.2921664273913,442,Married,New,1
644,24,Male,South,4,17993.521462954202,718,Married,Silver,4
645,45,Male,South,20,3863.5474678544024,373,Married,New,2
646,31,Male,East,34,74226.19170432995,354,Single,Platinum,13
647,48,Male,South,12,46756.78824617711,323,Single,Gold,11
648,69,Female,East,33,3833.3598043128354,321,Single,New,1
649,36,Male,East,24,13765.372192716553,727,Single,New,2
650,64,Female,South,20,3964.0413700869185,331,Married,New,1
651,33,Male,West,5,15134.480040493585,638,Divorced,Silver,7
652,22,Female,East,38,29328.0230867718,814,Single,Silver,3
653,52,Female,South,30,17084.938262047108,811,Divorced,Silver,7
654,29,Male,East,24,19315.012173048704,369,Married,Silver,7
655,42,Male,West,43,32586.066041928836,387,Single,Gold,9
656,69,Female,West,40,39810.86312313445,518,Married,Gold,8
657,38,Female,North,7,28982.491724137486,569,Single,Silver,3
658,53,Male,East,36,55035.035881274314,377,Single,Platinum,13
659,40,Female,East,38,21613.453853827443,309,Divorced,Silver,4
660,33,Female,South,16,15335.622686573677,767,Married,Silver,3
661,56,Female,East,15,88544.91106930742,635,Married,Platinum,13
662,62,Male,North,46,6771.035291989825,485,Married,New,2
663,59,Female,West,23,84984.93318535751,845,Divorced,Platinum,12
664,56,Female,West,12,73616.81804478663,420,Divorced,Platinum,14
665,31,Female,North,29,48152.660591128115,573,Married,Gold,11
666,48,Male,East,44,14095.574508726095,709,Married,New,2
667,22,Male,East,48,75704.25373935385,657,Single,Platinum,14
668,52,Female,North,15,25429.33833405944,397,Single,Silver,6
669,40,Male,South,29,76028.032054773,540,Divorced,Platinum,13
670,46,Female,West,45,33786.712958326556,413,Single,Gold,8
671,60,Male,North,43,65853.5309022456,786,Married,Platinum,12
672,28,Male,North,49,16384.417022082078,540,Married,Silver,4
673,35,Female,East,21,4893.52147495568,455,Single,New,2
674,64,Male,West,15,42187.841861726556,651,Single,Gold,8
675,29,Male,East,14,2066.7694984222658,343,Divorced,New,2
676,26,Male,North,42,42611.74242940258,611,Single,Gold,11
677,27,Female,South,44,28393.08209628164,437,Divorced,Silver,3
678,61,Male,West,16,36754.474659710395,735,Single,Gold,9
679,34,Male,North,15,2998.2978659693786,442,Single,New,2
680,55,Female,North,42,9037.054574577127,598,Single,New,1
681,24,Male,South,4,84597.26179487744,561,Single,Platinum,13
682,63,Male,North,27,11053.948680565538,811,Married,New,1
683,30,Male,North,23,70405.59760308661,361,Married,Platinum,14
684,57,Male,West,29,16740.895997545485,722,Married,New,1
685,59,Male,West,41,78719.19374877274,695,Single,Platinum,13
686,26,Female,West,9,24278.206790248096,330,Divorced,Silver,6
687,67,Female,East,43,78356.7586986963,629,Single,Platinum,14
688,44,Male,South,43,8182.552287744013,468,Married,New,2
689,19,Male,West,7,19806.40435195468,565,Divorced,Silver,4
690,22,Male,East,42,44169.246957987256,607,Divorced,Gold,9
691,46,Female,East,4,19910.79442494284,758,Married,New,1
692,54,Female,South,5,69497.94288905902,484,Single,Platinum,12
693,55,Male,South,5,45820.96629109586,633,Divorced,Gold,10
694,36,Male,North,11,62305.46185680856,814,Divorced,Platinum,12
695,25,Female,East,41,35637.93424568098,740,Married,Gold,10
696,65,Male,West,28,29022.95811275315,690,Divorced,Silver,4
697,62,Female,South,16,1233.445206238199,553,Divorced,New,2
698,18,Female,East,41,18261.410172912438,634,Divorced,Silver,5
699,39,Male,West,30,5346.286280308028,699,Single,New,2
700,69,Female,East,4,38036.95243408373,465,Single,Gold,10
701,34,Male,South,2,24437.54596852547,559,Married,Silver,7
702,24,Male,North,46,2734.4984532434373,303,Single,New,1
703,42,Male,East,3,31410.940087370625,418,Divorced,Gold,8
704,62,Male,West,21,20540.000967071355,769,Single,Silver,6
705,21,Male,South,6,22865.328632162713,769,Divorced,Silver,6
706,53,Male,North,43,23430.02755627367,792,Divorced,Silver,4
707,23,Female,West,18,24022.402853137002,799,Single,Silver,5
708,48,Female,West,44,77433.09978807774,369,Single,Platinum,13
709,36,Female,West,5,34915.03941942375,669,Single,Gold,10
710,61,Female,East,9,88227.48679845009,480,Single,Platinum,12
711,56,Male,South,20,31755.60523478797,304,Married,Gold,10
712,44,Female,West,28,33967.07759104366,496,Single,Gold,9
713,27,Female,East,26,44787.56018038228,346,Married,Gold,11
714,43,Female,South,18,3517.5352069472656,439,Divorced,New,2
715,36,Male,South,19,39869.468832188104,839,Married,Gold,10
716,56,Female,East,3,19907.966112833383,726,Divorced,Silver,7
717,20,Male,East,9,75349.06058080016,609,Married,Platinum,12
718,62,Female,West,36,20199.836999210478,573,Married,Silver,3
719,30,Male,South,31,29913.11984859076,838,Divorced,Silver,7
720,67,Male,North,49,67873.87946790733,689,Married,Platinum,14
721,45,Female,East,17,24405.74126096468,758,Divorced,Silver,6
722,37,Male,South,23,8995.088958857898,660,Single,New,1
723,45,Male,South,34,24569.02491547126,368,Divorced,Silver,3
724,25,Female,West,41,23487.85882664413,730,Married,Silver,3
725,58,Female,North,41,78461.47273781041,331,Single,Platinum,14
726,56,Female,West,5,22446.910663850784,812,Married,Silver,6
727,18,Male,North,15,90379.02007022276,481,Single,Platinum,13
728,20,Male,North,47,31008.481567227638,547,Divorced,Gold,9
729,30,Male,East,3,47702.59815858655,596,Single,Gold,8
730,45,Female,South,19,6276.629982210785,329,Single,New,2
731,66,Male,South,28,92443.6610627874,601,Single,Platinum,13
732,42,Male,South,3,50519.63512721043,775,Married,Platinum,14
733,50,Male,North,38,93463.82019808088,651,Single,Platinum,14
734,55,Male,South,4,11201.375191732668,781,Divorced,New,1
735,23,Male,East,24,7490.962057531593,616,Divorced,New,1
736,61,Male,North,31,21247.820893317657,696,Divorced,Silver,5
